ProdCodeId	DMDCode	TermfromEMIS	ProductName	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	DrugIssues	FINAL_CATEGORY
4893441000033119	14952211000001101	Fentanyl 400microgram sublingual tablets sugar free	Fentanyl 400microgram sublingual tablets sugar free	Fentanyl citrate	400.000microgram	Sublingual tablet	Sublingual	4070200	1000	iv) Strong/very strong opioids
5992141000033119	17674111000001105	Fentanyl 400micrograms/dose nasal spray	Fentanyl 400micrograms/dose nasal spray	Fentanyl citrate	400.000microgram/1.000dose	Spray	Nasal	4070200	400	iv) Strong/very strong opioids
11469241000033116	39711611000001106	Fentanyl 40micrograms/dose transdermal system	Fentanyl 40micrograms/dose transdermal system	Fentanyl	40.000microgram/1.000dose	Transdermal system	Transdermal	4070200	7	iv) Strong/very strong opioids
567341000033114	36120111000001100	Fentanyl 500micrograms/10ml solution for injection ampoules	Fentanyl 500micrograms/10ml solution for injection ampoules	Fentanyl citrate	50.000microgram/1.000ml	Solution for injection	Intravenous/ Intramuscular	15010403	200	iv) Strong/very strong opioids
5299741000033114	16037811000001102	Fentanyl 50micrograms/dose nasal spray	Fentanyl 50micrograms/dose nasal spray	Fentanyl citrate	50.000microgram/1.000dose	Spray	Nasal	4070200	200	iv) Strong/very strong opioids
575141000033112	36120211000001106	Fentanyl 50micrograms/hour transdermal patches	Fentanyl 50micrograms/hour transdermal patches	Fentanyl	50.000microgram/1.000hour	Transdermal patch	Transdermal	4070200	400000	iv) Strong/very strong opioids
9178341000033119	24446811000001103	Fentanyl 533microgram sublingual tablets sugar free	Fentanyl 533microgram sublingual tablets sugar free	Fentanyl citrate	533.000microgram	Sublingual tablet	Sublingual	4070200	1	iv) Strong/very strong opioids
4906741000033111	14973611000001106	Fentanyl 600microgram buccal tablets sugar free	Fentanyl 600microgram buccal tablets sugar free	Fentanyl citrate	600.000microgram	Buccal tablet	Buccal	4070200	400	iv) Strong/very strong opioids
2227141000033111	134809005	Fentanyl 600microgram lozenges	Fentanyl 600microgram lozenges	Fentanyl citrate	600.000microgram	Lozenge	Buccal	4070200	5000	iv) Strong/very strong opioids
4893541000033118	14952311000001109	Fentanyl 600microgram sublingual tablets sugar free	Fentanyl 600microgram sublingual tablets sugar free	Fentanyl citrate	600.000microgram	Sublingual tablet	Sublingual	4070200	800	iv) Strong/very strong opioids
575241000033117	36120311000001103	Fentanyl 75micrograms/hour transdermal patches	Fentanyl 75micrograms/hour transdermal patches	Fentanyl	75.000microgram/1.000hour	Transdermal patch	Transdermal	4070200	200000	iv) Strong/very strong opioids
4906841000033118	14973711000001102	Fentanyl 800microgram buccal tablets sugar free	Fentanyl 800microgram buccal tablets sugar free	Fentanyl citrate	800.000microgram	Buccal tablet	Buccal	4070200	400	iv) Strong/very strong opioids
2227241000033116	134808002	Fentanyl 800microgram lozenges	Fentanyl 800microgram lozenges	Fentanyl citrate	800.000microgram	Lozenge	Buccal	4070200	3000	iv) Strong/very strong opioids
4893641000033117	14952411000001102	Fentanyl 800microgram sublingual tablets sugar free	Fentanyl 800microgram sublingual tablets sugar free	Fentanyl citrate	800.000microgram	Sublingual tablet	Sublingual	4070200	2000	iv) Strong/very strong opioids
2753641000033115	219511000001108	Filnarine SR 100mg tablets (Teva UK Ltd)	Filnarine SR 100mg tablets	Morphine sulfate	100.000mg	Modified-release tablet	Oral		400	iv) Strong/very strong opioids
2753341000033111	3075211000001103	Filnarine SR 10mg tablets (Teva UK Ltd)	Filnarine SR 10mg tablets	Morphine sulfate	10.000mg	Modified-release tablet	Oral		4000	iv) Strong/very strong opioids
4817241000033113	14930611000001104	Filnarine SR 200mg tablets (Teva UK Ltd)	Filnarine SR 200mg tablets	Morphine sulfate	200.000mg	Modified-release tablet	Oral		7	iv) Strong/very strong opioids
2753441000033117	3078911000001101	Filnarine SR 30mg tablets (Teva UK Ltd)	Filnarine SR 30mg tablets	Morphine sulfate	30.000mg	Modified-release tablet	Oral		2000	iv) Strong/very strong opioids
2753541000033116	93411000001103	Filnarine SR 60mg tablets (Teva UK Ltd)	Filnarine SR 60mg tablets	Morphine sulfate	60.000mg	Modified-release tablet	Oral		700	iv) Strong/very strong opioids
609341000033114	3792511000001104	Fortral 25mg tablets (Zentiva Pharma UK Ltd)	Fortral 25mg tablets	Pentazocine hydrochloride	25.000mg	Tablet	Oral		200	iv) Strong/very strong opioids
607341000033118	4084011000001101	Fortral 50mg suppositories (Sterwin Medicines)	Fortral 50mg suppositories	Pentazocine lactate	50.000mg	Suppository	Rectal		20	iv) Strong/very strong opioids
10046141000033110	28491611000001104	Gabup 8mg sublingual tablets (Martindale Pharmaceuticals Ltd)	Gabup 8mg sublingual tablets	Buprenorphine hydrochloride	8.000mg	Sublingual tablet	Sublingual		20	iv) Strong/very strong opioids
8882741000033116	23446211000001101	Hapoctasin 35micrograms/hour transdermal patches (Accord Healthcare Ltd)	Hapoctasin 35micrograms/hour transdermal patches	Buprenorphine	35.000microgram/1.000hour	Transdermal patch	Transdermal		6000	iv) Strong/very strong opioids
8882841000033114	23446411000001102	Hapoctasin 52.5micrograms/hour transdermal patches (Accord Healthcare Ltd)	Hapoctasin 52.5micrograms/hour transdermal patches	Buprenorphine	52.500microgram/1.000hour	Transdermal patch	Transdermal		4000	iv) Strong/very strong opioids
8882941000033118	23446611000001104	Hapoctasin 70micrograms/hour transdermal patches (Accord Healthcare Ltd)	Hapoctasin 70micrograms/hour transdermal patches	Buprenorphine	70.000microgram/1.000hour	Transdermal patch	Transdermal		3000	iv) Strong/very strong opioids
728641000033114	322665006	Hydromorphone 1.3mg capsules	Hydromorphone 1.3mg capsules	Hydromorphone hydrochloride	1.300mg	Capsule	Oral	4070200	20000	iv) Strong/very strong opioids
5009041000033116	36057111000001108	Hydromorphone 10mg/1ml solution for injection ampoules	Hydromorphone 10mg/1ml solution for injection ampoules	Hydromorphone hydrochloride	10.000mg/1.000ml	Solution for injection	Intravenous/ Subcutaneous	4070200	90	iv) Strong/very strong opioids
738241000033114	36057211000001102	Hydromorphone 16mg modified-release capsules	Hydromorphone 16mg modified-release capsules	Hydromorphone hydrochloride	16.000mg	Modified-release capsule	Oral	4070200	3000	iv) Strong/very strong opioids
728741000033117	322667003	Hydromorphone 2.6mg capsules	Hydromorphone 2.6mg capsules	Hydromorphone hydrochloride	2.600mg	Capsule	Oral	4070200	10000	iv) Strong/very strong opioids
5008941000033113	19822311000001101	Hydromorphone 20mg/1ml solution for injection ampoules	Hydromorphone 20mg/1ml solution for injection ampoules	Hydromorphone hydrochloride	20.000mg/1.000ml	Solution for injection	Intravenous/ Subcutaneous	4070200	10	iv) Strong/very strong opioids
738441000033110	36057311000001105	Hydromorphone 24mg modified-release capsules	Hydromorphone 24mg modified-release capsules	Hydromorphone hydrochloride	24.000mg	Modified-release capsule	Oral	4070200	2000	iv) Strong/very strong opioids
738341000033116	36057411000001103	Hydromorphone 2mg modified-release capsules	Hydromorphone 2mg modified-release capsules	Hydromorphone hydrochloride	2.000mg	Modified-release capsule	Oral	4070200	8000	iv) Strong/very strong opioids
11749441000033115	36057511000001104	Hydromorphone 2mg/1ml solution for injection ampoules	Hydromorphone 2mg/1ml solution for injection ampoules	Hydromorphone hydrochloride	2.000mg/1.000ml	Solution for injection	Intravenous/ Subcutaneous	4070200	6	iv) Strong/very strong opioids
738541000033111	36057611000001100	Hydromorphone 4mg modified-release capsules	Hydromorphone 4mg modified-release capsules	Hydromorphone hydrochloride	4.000mg	Modified-release capsule	Oral	4070200	9000	iv) Strong/very strong opioids
3907041000033112	15774711000001101	Hydromorphone 50mg/1ml solution for injection ampoules	Hydromorphone 50mg/1ml solution for injection ampoules	Hydromorphone hydrochloride	50.000mg/1.000ml	Solution for injection	Subcutaneous/ Intravenous	4070200	200	iv) Strong/very strong opioids
738641000033112	36057711000001109	Hydromorphone 8mg modified-release capsules	Hydromorphone 8mg modified-release capsules	Hydromorphone hydrochloride	8.000mg	Modified-release capsule	Oral	4070200	6000	iv) Strong/very strong opioids
5300141000033112	16034711000001103	Instanyl 100micrograms/dose nasal spray (Takeda UK Ltd)	Instanyl 100micrograms/dose nasal spray	Fentanyl citrate	100.000microgram/1.000dose	Spray	Nasal		40	iv) Strong/very strong opioids
5300241000033117	16035311000001103	Instanyl 200micrograms/dose nasal spray (Takeda UK Ltd)	Instanyl 200micrograms/dose nasal spray	Fentanyl citrate	200.000microgram/1.000dose	Spray	Nasal		10	iv) Strong/very strong opioids
5300041000033113	16034111000001104	Instanyl 50micrograms/dose nasal spray (Takeda UK Ltd)	Instanyl 50micrograms/dose nasal spray	Fentanyl citrate	50.000microgram/1.000dose	Spray	Nasal		40	iv) Strong/very strong opioids
12346441000033111	21964211000001106	Invodol SR 100mg tablets (Ennogen Healthcare Ltd)	Invodol SR 100mg tablets	Tramadol hydrochloride	100.000mg	Modified-release tablet	Oral		2000	iv) Strong/very strong opioids
12346641000033113	21964411000001105	Invodol SR 150mg tablets (Ennogen Healthcare Ltd)	Invodol SR 150mg tablets	Tramadol hydrochloride	150.000mg	Modified-release tablet	Oral		300	iv) Strong/very strong opioids
12346741000033116	21964611000001108	Invodol SR 200mg tablets (Ennogen Healthcare Ltd)	Invodol SR 200mg tablets	Tramadol hydrochloride	200.000mg	Modified-release tablet	Oral		500	iv) Strong/very strong opioids
12666341000033119	35857611000001103	Ixyldone 10mg modified-release tablets (Morningside Healthcare Ltd)	Ixyldone 10mg modified-release tablets	Oxycodone hydrochloride	10.000mg	Modified-release tablet	Oral		40	iv) Strong/very strong opioids
12666441000033113	35857811000001104	Ixyldone 15mg modified-release tablets (Morningside Healthcare Ltd)	Ixyldone 15mg modified-release tablets	Oxycodone hydrochloride	15.000mg	Modified-release tablet	Oral		2	iv) Strong/very strong opioids
12666541000033114	35858311000001109	Ixyldone 20mg modified-release tablets (Morningside Healthcare Ltd)	Ixyldone 20mg modified-release tablets	Oxycodone hydrochloride	20.000mg	Modified-release tablet	Oral		30	iv) Strong/very strong opioids
12666641000033110	35857411000001101	Ixyldone 30mg modified-release tablets (Morningside Healthcare Ltd)	Ixyldone 30mg modified-release tablets	Oxycodone hydrochloride	30.000mg	Modified-release tablet	Oral		20	iv) Strong/very strong opioids
12666741000033118	35857911000001109	Ixyldone 40mg modified-release tablets (Morningside Healthcare Ltd)	Ixyldone 40mg modified-release tablets	Oxycodone hydrochloride	40.000mg	Modified-release tablet	Oral		10	iv) Strong/very strong opioids
12666841000033111	35853511000001107	Ixyldone 5mg modified-release tablets (Morningside Healthcare Ltd)	Ixyldone 5mg modified-release tablets	Oxycodone hydrochloride	5.000mg	Modified-release tablet	Oral		40	iv) Strong/very strong opioids
12667041000033119	35859011000001101	Ixyldone 80mg modified-release tablets (Morningside Healthcare Ltd)	Ixyldone 80mg modified-release tablets	Oxycodone hydrochloride	80.000mg	Modified-release tablet	Oral		3	iv) Strong/very strong opioids
1830841000033114	737111000001106	Kapake 30mg/500mg capsules (Galen Ltd)	Kapake 30mg/500mg capsules	Codeine phosphate/ Paracetamol	30.000mg + 500.000mg	Capsule	Oral		200000	iv) Strong/very strong opioids
3057541000033118	7336011000001106	Kapake 30mg/500mg effervescent tablets (Galen Ltd)	Kapake 30mg/500mg effervescent tablets	Codeine phosphate/ Paracetamol	30.000mg + 500.000mg	 Effervescent tablet	Oral		10000	iv) Strong/very strong opioids
796641000033119	232711000001100	Kapake 30mg/500mg tablets (Galen Ltd)	Kapake 30mg/500mg tablets	Codeine phosphate/ Paracetamol	30.000mg + 500.000mg	Tablet	Oral		1000000	iv) Strong/very strong opioids
1621841000033112	3253711000001104	Kapake Insts 30mg/500mg effervescent powder sachets (Galen Ltd)	Kapake Insts 30mg/500mg effervescent powder sachets	Codeine phosphate/ Paracetamol	30.000mg + 500.000mg	 Effervescent powder	Oral		9000	iv) Strong/very strong opioids
1741241000033116	3251511000001105	Kapake Insts 60mg/1000mg effervescent powder sachets (Galen Ltd)	Kapake Insts 60mg/1000mg effervescent powder sachets	Codeine phosphate/ Paracetamol	60.000mg + 1.000gram	 Effervescent powder	Oral		1000	iv) Strong/very strong opioids
4028341000033114	9100811000001106	Larapam SR 100mg tablets (Sandoz Ltd)	Larapam SR 100mg tablets	Tramadol hydrochloride	100.000mg	Modified-release tablet	Oral		200	iv) Strong/very strong opioids
4028541000033119	9101011000001109	Larapam SR 150mg tablets (Sandoz Ltd)	Larapam SR 150mg tablets	Tramadol hydrochloride	150.000mg	Modified-release tablet	Oral		6	iv) Strong/very strong opioids
4028641000033118	9101211000001104	Larapam SR 200mg tablets (Sandoz Ltd)	Larapam SR 200mg tablets	Tramadol hydrochloride	200.000mg	Modified-release tablet	Oral		90	iv) Strong/very strong opioids
11808041000033113	33629211000001109	Leveraxo 10mg modified-release tablets (Viatris UK Healthcare Ltd)	Leveraxo 10mg modified-release tablets	Oxycodone hydrochloride	10.000mg	Modified-release tablet	Oral		20	iv) Strong/very strong opioids
11808141000033112	33629411000001108	Leveraxo 20mg modified-release tablets (Viatris UK Healthcare Ltd)	Leveraxo 20mg modified-release tablets	Oxycodone hydrochloride	20.000mg	Modified-release tablet	Oral		10	iv) Strong/very strong opioids
11808241000033117	33629611000001106	Leveraxo 30mg modified-release tablets (Viatris UK Healthcare Ltd)	Leveraxo 30mg modified-release tablets	Oxycodone hydrochloride	30.000mg	Modified-release tablet	Oral		1	iv) Strong/very strong opioids
11808341000033110	33629811000001105	Leveraxo 40mg modified-release tablets (Viatris UK Healthcare Ltd)	Leveraxo 40mg modified-release tablets	Oxycodone hydrochloride	40.000mg	Modified-release tablet	Oral		1	iv) Strong/very strong opioids
11808441000033116	33629011000001104	Leveraxo 5mg modified-release tablets (Viatris UK Healthcare Ltd)	Leveraxo 5mg modified-release tablets	Oxycodone hydrochloride	5.000mg	Modified-release tablet	Oral		10	iv) Strong/very strong opioids
11808541000033115	33630011000001105	Leveraxo 60mg modified-release tablets (Viatris UK Healthcare Ltd)	Leveraxo 60mg modified-release tablets	Oxycodone hydrochloride	60.000mg	Modified-release tablet	Oral		1	iv) Strong/very strong opioids
11808641000033119	33630211000001100	Leveraxo 80mg modified-release tablets (Viatris UK Healthcare Ltd)	Leveraxo 80mg modified-release tablets	Oxycodone hydrochloride	80.000mg	Modified-release tablet	Oral		3	iv) Strong/very strong opioids
7886341000033112	20937711000001106	Longtec 10mg modified-release tablets (Qdem Pharmaceuticals Ltd)	Longtec 10mg modified-release tablets	Oxycodone hydrochloride	10.000mg	Modified-release tablet	Oral		300000	iv) Strong/very strong opioids
10492241000033118	29838211000001107	Longtec 120mg modified-release tablets (Qdem Pharmaceuticals Ltd)	Longtec 120mg modified-release tablets	Oxycodone hydrochloride	120.000mg	Modified-release tablet	Oral		10000	iv) Strong/very strong opioids
10491541000033114	29838411000001106	Longtec 15mg modified-release tablets (Qdem Pharmaceuticals Ltd)	Longtec 15mg modified-release tablets	Oxycodone hydrochloride	15.000mg	Modified-release tablet	Oral		50000	iv) Strong/very strong opioids
7886441000033118	20937911000001108	Longtec 20mg modified-release tablets (Qdem Pharmaceuticals Ltd)	Longtec 20mg modified-release tablets	Oxycodone hydrochloride	20.000mg	Modified-release tablet	Oral		300000	iv) Strong/very strong opioids
10491641000033110	29838611000001109	Longtec 30mg modified-release tablets (Qdem Pharmaceuticals Ltd)	Longtec 30mg modified-release tablets	Oxycodone hydrochloride	30.000mg	Modified-release tablet	Oral		80000	iv) Strong/very strong opioids
7886541000033117	20938111000001106	Longtec 40mg modified-release tablets (Qdem Pharmaceuticals Ltd)	Longtec 40mg modified-release tablets	Oxycodone hydrochloride	40.000mg	Modified-release tablet	Oral		100000	iv) Strong/very strong opioids
